source,binarize,gt,lt,vol,features,outputs,h1,h2,epochs,Lambda,Reg,alpha,experiment_time,last_mean_training_loss,last_mean_validation_loss,last_mean_training_loss_derivative,last_mean_validation_loss_derivative,best_last_epoch,best_last_mean_validation_loss
G,True,0,50.0,0,85,2,15,15,20,1.0,L2,0.0001,0.73,0.72,0.76,-0.00099544534413,-0.0022399380805,19,0.76
G,True,0,50.0,0,85,2,15,15,20,1.0,L2,0.001,0.76,0.7,0.69,-4.28475033737e-05,0.00011532507739899998,0,0.67
G,True,0,50.0,0,85,2,15,15,20,1.0,L2,0.01,0.75,0.7,0.69,-4.38596491237e-06,-0.00015479876161000002,0,0.68
G,True,0,50.0,0,85,2,15,15,20,1.0,L2,0.1,0.76,0.74,0.67,-0.000455296896086,-2.08978328172e-05,1,0.66
G,True,0,50.0,0,85,2,15,15,20,1.0,L1,0.0001,0.77,0.76,0.67,-0.0028228744939299997,-0.000273219814242,19,0.67
G,True,0,50.0,0,85,2,15,15,20,1.0,L1,0.001,0.71,0.7,0.69,-0.000117746288799,-0.000304179566563,19,0.69
G,True,0,50.0,0,85,2,15,15,20,1.0,L1,0.01,0.7,0.69,0.69,-1.41700404859e-05,0.00012074303405600001,19,0.69
G,True,0,50.0,0,85,2,15,15,20,1.0,L1,0.1,0.68,0.72,0.67,-0.000128205128205,-7.97213622291e-05,19,0.67
G,True,0,50.0,0,85,2,50,50,20,0.0001,L2,0.0001,0.83,0.73,0.68,-0.00159261133603,0.0004899380804950001,14,0.67
G,True,0,50.0,0,85,2,50,50,20,0.0001,L2,0.001,0.83,0.69,0.68,-0.000234311740891,-7.12074303405e-05,0,0.66
G,True,0,50.0,0,85,2,50,50,20,0.0001,L2,0.01,0.91,0.68,0.64,-0.00210880566802,-0.000995356037152,19,0.64
G,True,0,50.0,0,85,2,50,50,20,0.0001,L2,0.1,0.84,0.63,0.64,-0.00619298245614,0.005782507739939999,13,0.61
G,True,0,50.0,0,85,2,50,50,20,0.0001,L1,0.0001,0.89,0.7,0.7,-2.53036437247e-05,1.78018575852e-05,19,0.7
G,True,0,50.0,0,85,2,50,50,20,0.0001,L1,0.001,0.91,0.7,0.7,-0.000579284750337,-0.000486068111455,19,0.7
G,True,0,50.0,0,85,2,50,50,20,0.0001,L1,0.01,0.91,0.67,0.64,-0.0019060391363,-0.000832043343653,19,0.64
G,True,0,50.0,0,85,2,50,50,20,0.0001,L1,0.1,0.9,0.64,0.65,-0.00578812415655,0.00537770897833,12,0.62
G,True,0,50.0,0,85,2,50,50,20,0.001,L2,0.0001,0.82,0.71,0.74,-0.0007974021592439999,-0.0019326625387000001,19,0.74
G,True,0,50.0,0,85,2,50,50,20,0.001,L2,0.001,0.83,0.7,0.7,-0.000488360323887,-0.00036919504644,19,0.7
G,True,0,50.0,0,85,2,50,50,20,0.001,L2,0.01,0.82,0.69,0.65,-0.0019151484480399998,-0.00118575851393,19,0.65
G,True,0,50.0,0,85,2,50,50,20,0.001,L2,0.1,0.82,0.66,0.63,-0.00462365047233,0.00174922600619,18,0.62
G,True,0,50.0,0,85,2,50,50,20,0.001,L1,0.0001,0.89,0.71,0.74,-0.0007218286099860001,-0.00182275541796,19,0.74
G,True,0,50.0,0,85,2,50,50,20,0.001,L1,0.001,0.89,0.7,0.7,-0.000218286099865,-0.000254643962848,19,0.7
G,True,0,50.0,0,85,2,50,50,20,0.001,L1,0.01,0.9,0.69,0.64,-0.0014863360323900002,-0.000976780185759,19,0.64
G,True,0,50.0,0,85,2,50,50,20,0.001,L1,0.1,0.87,0.71,0.62,-0.0023071862348200004,0.00128560371517,16,0.61
G,True,0,50.0,0,85,2,50,50,20,0.01,L2,0.0001,0.82,0.7,0.68,-0.000525134952767,0.000572755417957,4,0.67
G,True,0,50.0,0,85,2,50,50,20,0.01,L2,0.001,0.82,0.7,0.7,-0.000498650472335,-0.000381578947368,19,0.7
G,True,0,50.0,0,85,2,50,50,20,0.01,L2,0.01,0.82,0.7,0.66,-0.000469466936572,-0.000223684210526,19,0.66
G,True,0,50.0,0,85,2,50,50,20,0.01,L2,0.1,0.84,0.76,0.66,-0.0017442645074200007,-0.0007964396284829999,19,0.66
G,True,0,50.0,0,85,2,50,50,20,0.01,L1,0.0001,0.9,0.72,0.75,-0.00115671390013,-0.00253715170279,19,0.75
G,True,0,50.0,0,85,2,50,50,20,0.01,L1,0.001,0.9,0.7,0.7,-0.000203272604588,-0.00017801857585199998,19,0.7
G,True,0,50.0,0,85,2,50,50,20,0.01,L1,0.01,0.9,0.72,0.67,-1.04588394061e-05,-0.000119969040248,19,0.67
G,True,0,50.0,0,85,2,50,50,20,0.01,L1,0.1,0.9,0.85,0.69,-0.00286605937922,-0.0007755417956659999,19,0.69
G,True,0,50.0,0,85,2,50,50,20,0.1,L2,0.0001,0.82,0.7,0.7,-4.16666666667e-05,-0.000260061919505,19,0.7
G,True,0,50.0,0,85,2,50,50,20,0.1,L2,0.001,0.84,0.7,0.69,-7.05128205126e-05,-0.000113003095975,19,0.69
G,True,0,50.0,0,85,2,50,50,20,0.1,L2,0.01,0.83,0.72,0.67,-6.157219973e-05,4.64396284827e-06,19,0.67
G,True,0,50.0,0,85,2,50,50,20,0.1,L2,0.1,0.82,0.83,0.69,-0.00220698380567,-0.0007554179566560001,19,0.69
G,True,0,50.0,0,85,2,50,50,20,0.1,L1,0.0001,0.89,0.71,0.68,-0.0007233468286100001,0.00037770897832800003,15,0.67
G,True,0,50.0,0,85,2,50,50,20,0.1,L1,0.001,0.91,0.7,0.69,-0.000103744939271,-0.000376160990712,19,0.69
G,True,0,50.0,0,85,2,50,50,20,0.1,L1,0.01,0.9,0.71,0.68,-0.000117071524966,9.21052631579e-05,19,0.68
G,True,0,50.0,0,85,2,50,50,20,0.1,L1,0.1,0.9,0.79,0.69,-0.00215941295547,-0.00114086687306,19,0.69
G,True,0,50.0,0,85,2,50,50,20,1.0,L2,0.0001,0.82,0.73,0.68,-0.00172064777328,0.000350619195046,19,0.68
G,True,0,50.0,0,85,2,50,50,20,1.0,L2,0.001,0.83,0.7,0.69,-8.99122807015e-05,-6.03715170279e-05,19,0.69
G,True,0,50.0,0,85,2,50,50,20,1.0,L2,0.01,0.82,0.72,0.68,1.8556005397799998e-06,2.01238390094e-05,4,0.67
G,True,0,50.0,0,85,2,50,50,20,1.0,L2,0.1,0.85,0.82,0.68,-0.0022413967611300003,-0.000607585139319,19,0.68
G,True,0,50.0,0,85,2,50,50,20,1.0,L1,0.0001,0.9,0.69,0.69,-0.000170546558704,0.000111455108359,4,0.68
G,True,0,50.0,0,85,2,50,50,20,1.0,L1,0.001,0.9,0.7,0.69,-0.000153002699055,-7.58513931888e-05,19,0.69
G,True,0,50.0,0,85,2,50,50,20,1.0,L1,0.01,0.9,0.69,0.68,1.23144399459e-05,8.66873065014e-05,19,0.68
G,True,0,50.0,0,85,2,50,50,20,1.0,L1,0.1,0.9,0.8,0.76,-0.00203188259109,-0.00174690402477,16,0.75
G,True,0,50.0,0,85,2,100,100,20,0.0001,L2,0.0001,1.13,0.72,0.75,-0.0013613360323900005,-0.00272368421053,19,0.75
G,True,0,50.0,0,85,2,100,100,20,0.0001,L2,0.001,1.12,0.7,0.68,-0.000488360323887,-0.000221362229102,19,0.68
G,True,0,50.0,0,85,2,100,100,20,0.0001,L2,0.01,1.11,0.7,0.62,-0.00222267206478,-0.000920278637771,19,0.62
G,True,0,50.0,0,85,2,100,100,20,0.0001,L2,0.1,1.12,0.66,0.63,-0.00541059379217,0.00343421052632,17,0.62
G,True,0,50.0,0,85,2,100,100,20,0.0001,L1,0.0001,1.38,0.7,0.7,-4.03171390012e-05,-0.00015479876161000002,19,0.7
G,True,0,50.0,0,85,2,100,100,20,0.0001,L1,0.001,1.41,0.69,0.69,-0.000239372469636,-0.000259287925697,19,0.69
G,True,0,50.0,0,85,2,100,100,20,0.0001,L1,0.01,1.45,0.69,0.63,-0.0023044871794899997,-0.0009705882352939999,19,0.63
G,True,0,50.0,0,85,2,100,100,20,0.0001,L1,0.1,1.45,0.66,0.63,-0.0050568488529,0.0021501547987600005,18,0.62
G,True,0,50.0,0,85,2,100,100,20,0.001,L2,0.0001,1.2,0.73,0.69,-0.0016626180836700002,0.000357585139319,19,0.69
G,True,0,50.0,0,85,2,100,100,20,0.001,L2,0.001,1.23,0.69,0.67,-0.000365890688259,-0.000292569659443,19,0.67
G,True,0,50.0,0,85,2,100,100,20,0.001,L2,0.01,1.16,0.7,0.63,-0.00210020242915,-0.00115015479876,19,0.63
G,True,0,50.0,0,85,2,100,100,20,0.001,L2,0.1,1.12,0.68,0.62,-0.0042737854251,0.000982972136223,19,0.62
G,True,0,50.0,0,85,2,100,100,20,0.001,L1,0.0001,1.46,0.77,0.82,-0.0038169703103899996,-0.005903250773989999,19,0.82
G,True,0,50.0,0,85,2,100,100,20,0.001,L1,0.001,1.48,0.7,0.69,-0.000328778677463,-0.000137770897833,19,0.69
G,True,0,50.0,0,85,2,100,100,20,0.001,L1,0.01,1.49,0.71,0.63,-0.00176467611336,-0.00104876160991,19,0.63
G,True,0,50.0,0,85,2,100,100,20,0.001,L1,0.1,1.37,0.78,0.65,-0.00100387989204,0.000942724458204,19,0.65
G,True,0,50.0,0,85,2,100,100,20,0.01,L2,0.0001,1.22,0.7,0.69,-6.95006747637e-05,9.90712074304e-05,19,0.69
G,True,0,50.0,0,85,2,100,100,20,0.01,L2,0.001,1.23,0.71,0.68,-0.000545883940621,-0.00014396284829700006,0,0.67
G,True,0,50.0,0,85,2,100,100,20,0.01,L2,0.01,1.32,0.72,0.65,-0.000892543859649,-0.000479876160991,19,0.65
G,True,0,50.0,0,85,2,100,100,20,0.01,L2,0.1,1.17,0.78,0.67,-0.00206966936572,-0.00101160990712,19,0.67
G,True,0,50.0,0,85,2,100,100,20,0.01,L1,0.0001,1.41,0.69,0.7,-6.258434547899999e-05,-0.00032352941176499994,19,0.7
G,True,0,50.0,0,85,2,100,100,20,0.01,L1,0.001,1.4,0.7,0.7,-0.000241059379217,-0.00028792569659500007,19,0.7
G,True,0,50.0,0,85,2,100,100,20,0.01,L1,0.01,1.36,0.74,0.67,-5.75236167343e-05,0.00010216718266299999,11,0.66
G,True,0,50.0,0,85,2,100,100,20,0.01,L1,0.1,1.35,0.99,0.77,-0.006985492577600001,-0.00438777089783,19,0.77
G,True,0,50.0,0,85,2,100,100,20,0.1,L2,0.0001,1.11,0.69,0.69,4.55465587035e-06,-7.73993807934e-07,19,0.69
G,True,0,50.0,0,85,2,100,100,20,0.1,L2,0.001,1.13,0.7,0.69,-4.13292847502e-05,2.32198142415e-05,19,0.69
G,True,0,50.0,0,85,2,100,100,20,0.1,L2,0.01,1.12,0.74,0.66,-4.28475033738e-05,-3.09597523229e-06,19,0.66
G,True,0,50.0,0,85,2,100,100,20,0.1,L2,0.1,1.14,0.93,0.72,-0.00381022267206,-0.0010688854489199998,19,0.72
G,True,0,50.0,0,85,2,100,100,20,0.1,L1,0.0001,1.36,0.7,0.69,-6.562078272600001e-05,0.000251547987616,8,0.68
G,True,0,50.0,0,85,2,100,100,20,0.1,L1,0.001,1.37,0.7,0.69,-0.000155533063428,-0.000369969040248,0,0.68
G,True,0,50.0,0,85,2,100,100,20,0.1,L1,0.01,1.36,0.72,0.67,-8.45141700405e-05,2.32198142414e-06,19,0.67
G,True,0,50.0,0,85,2,100,100,20,0.1,L1,0.1,1.36,0.93,0.77,-0.00725371120108,-0.0041826625387,19,0.77
G,True,0,50.0,0,85,2,100,100,20,1.0,L2,0.0001,1.12,0.7,0.69,-0.00021980431848900002,0.00033281733746099996,4,0.67
G,True,0,50.0,0,85,2,100,100,20,1.0,L2,0.001,1.12,0.7,0.69,-1.51821862349e-06,5.41795665632e-06,19,0.69
G,True,0,50.0,0,85,2,100,100,20,1.0,L2,0.01,1.12,0.74,0.66,-1.65317139e-05,0.000243808049535,19,0.66
G,True,0,50.0,0,85,2,100,100,20,1.0,L2,0.1,1.12,0.95,0.76,-0.00630499325236,-0.00398452012384,19,0.76
G,True,0,50.0,0,85,2,100,100,20,1.0,L1,0.0001,1.37,0.71,0.71,-0.000903340080972,-0.0014295665634700002,19,0.71
G,True,0,50.0,0,85,2,100,100,20,1.0,L1,0.001,1.38,0.69,0.69,-9.04183535764e-05,8.513931888610001e-06,19,0.69
G,True,0,50.0,0,85,2,100,100,20,1.0,L1,0.01,1.37,0.7,0.67,-2.81713900135e-05,-6.88854489164e-05,19,0.67
G,True,0,50.0,0,85,2,100,100,20,1.0,L1,0.1,1.37,0.95,1.01,-0.007797064777329998,-0.00914628482972,19,1.01
Q,True,0,50.0,0,10,2,1,1,20,0.0001,L2,0.001,120.61,0.67,0.67,-0.00091969373404,-0.0007803832881839997,19,0.67
Q,True,0,50.0,0,10,2,1,1,20,0.0001,L2,0.01,120.56,0.65,0.66,-0.000157516353421,-8.207962461300002e-05,19,0.66
Q,True,0,50.0,0,10,2,1,1,20,0.0001,L2,0.1,122.68,0.67,0.7,-2.73386341568e-05,-7.37712848298e-06,19,0.7
Q,True,0,50.0,0,10,2,1,1,20,0.0001,L1,0.0001,114.04,0.69,0.69,-1.42541699921e-06,-2.29940660476e-05,19,0.69
Q,True,0,50.0,0,10,2,1,1,20,0.0001,L1,0.001,116.5,0.67,0.67,-0.000997057593758,-0.000933126128741,19,0.67
Q,True,0,50.0,0,10,2,1,1,20,0.0001,L1,0.01,118.7,0.65,0.65,-0.000149812190512,-7.84757159443e-05,19,0.65
Q,True,0,50.0,0,10,2,1,1,20,0.0001,L1,0.1,118.13,0.67,0.7,-3.8483667313e-05,-2.66100683695e-05,19,0.7
Q,True,0,50.0,0,10,2,1,1,20,0.001,L2,0.0001,122.22,0.69,0.69,-0.000121195000501,-0.000135896381579,19,0.69
G,True,0,50.0,0,85,2,100,100,100,0.001,L2,0.01,31.14,0.57,0.79,-0.0005959272209269999,0.00180941770648,24,0.64
Q,True,0,50.0,0,10,2,1,1,20,0.001,L2,0.001,125.17,0.69,0.69,-1.70445317548e-05,-5.27767027864e-05,19,0.69
Q,True,0,50.0,0,10,2,1,1,20,0.001,L2,0.01,119.08,0.66,0.66,-0.000151520963133,-7.73227876677e-05,19,0.66
Q,True,0,50.0,0,10,2,1,1,20,0.001,L2,0.1,122.32,0.68,0.72,-1.81278486743e-05,7.86087461235e-07,0,0.71
G,True,0,50.0,0,85,2,50,50,100,0.001,L1,0.1,29.23,0.54,1.06,-0.0011538396788399999,0.00398330362448,7,0.63
Q,True,0,50.0,0,10,2,1,1,20,0.001,L1,0.0001,119.58,0.7,0.7,-0.000206593028761,-0.00019422003999,19,0.7
Q,True,0,50.0,0,10,2,1,1,20,0.001,L1,0.001,117.43,0.68,0.68,-0.0007413835702120001,-0.000758151122291,19,0.68
Q,True,0,50.0,0,10,2,1,1,20,0.001,L1,0.01,116.15,0.69,0.7,-3.0970423893200002e-06,9.759578173289999e-06,10,0.69
Q,True,0,10.0,0,10,2,1,1,20,0.0001,L2,0.0001,96.83,0.69,0.69,-2.0823715377999996e-05,-1.02016501355e-05,19,0.69
G,True,0,10.0,0,85,2,1,1,100,0.0001,L2,0.0001,24.03,0.73,0.7,-0.000188568033274,-0.000142312008979,99,0.7
Q,True,0,10.0,0,10,2,1,1,20,0.0001,L2,0.0001,97.92,0.69,0.69,-3.324390851e-05,-3.05354501137e-05,19,0.69
G,True,0,10.0,0,85,2,1,1,100,0.0001,L2,0.001,24.8,0.7,0.69,-0.00016992275698100002,-5.71268237936e-05,99,0.69
G,True,0,10.0,0,85,2,1,1,100,0.0001,L2,0.01,26.74,0.69,0.69,-1.40582293524e-05,-1.6049382715999993e-05,99,0.69
G,True,0,10.0,0,85,2,1,1,100,0.0001,L2,0.1,25.2,0.54,1.05,-0.00064303030303,0.0013410213243499995,2,0.67
G,True,0,10.0,0,85,2,1,1,100,0.0001,L1,0.0001,26.63,0.69,0.69,-1.91919191919e-05,-2.3063973063999998e-05,99,0.69
Q,True,0,10.0,0,10,2,1,1,20,0.0001,L2,0.001,98.34,0.68,0.67,-0.000442375239607,-0.00042359932088300016,19,0.67
G,True,0,10.0,0,85,2,1,1,100,0.0001,L1,0.001,23.93,0.69,0.69,-7.67676767677e-06,-5.9483726149199985e-06,99,0.69
G,True,0,10.0,0,85,2,1,1,100,0.0001,L1,0.01,23.11,0.69,0.69,-1.94295900179e-05,-2.30078563435e-06,1,0.68
G,True,0,10.0,0,85,2,1,1,100,0.0001,L1,0.1,25.53,0.55,1.1,-0.0009449435531789998,0.00251066217733,3,0.7
Q,True,0,10.0,0,10,2,1,1,20,0.0001,L2,0.01,98.66,0.67,0.67,-0.000196921119647,-0.000201426741727,19,0.67
G,True,0,10.0,0,85,2,1,1,500,0.0001,L2,0.0001,13.15,0.69,0.72,-9.67817988928e-06,-2.15898463594e-05,499,0.72
G,True,0,10.0,0,85,2,1,1,500,0.0001,L2,0.001,13.53,0.68,0.69,-3.36706353884e-05,1.13783121798e-05,252,0.68
G,True,0,10.0,0,85,2,1,1,500,0.0001,L2,0.01,13.79,0.5,1.1,-0.00027540068372,0.000858305499889,73,0.68
Q,True,0,10.0,0,10,2,1,1,20,0.0001,L2,0.1,95.52,0.68,0.76,-2.46850806631e-05,-1.8323255791e-05,19,0.76
G,True,0,10.0,0,85,2,1,1,500,0.0001,L2,0.1,13.2,0.4,1.19,-9.30180360721e-05,0.000202271209085,19,0.62
G,True,0,10.0,0,85,2,1,1,500,0.0001,L1,0.0001,13.78,0.69,0.7,-2.38123305407e-07,-5.66243598321e-06,499,0.7
G,True,0,10.0,0,85,2,1,1,500,0.0001,L1,0.001,13.49,0.68,0.69,-3.20594129436e-05,-2.0307281229900003e-06,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.0001,L1,0.01,12.83,0.52,1.07,-0.000297134504303,0.000912015141394,129,0.67
G,True,0,10.0,0,85,2,1,1,500,0.0001,L1,0.1,12.83,0.41,1.2,-6.38575975481e-05,5.81808060565e-05,26,0.61
G,True,0,10.0,0,85,2,1,1,500,0.001,L2,0.0001,13.07,0.69,0.68,-2.87539785448e-06,2.7588510355099997e-06,499,0.68
G,True,0,10.0,0,85,2,1,1,500,0.001,L2,0.001,13.1,0.69,0.7,-8.1716373912e-07,-1.47405922968e-06,499,0.7
Q,True,0,10.0,0,10,2,1,1,20,0.0001,L1,0.0001,91.25,0.69,0.68,-0.000231573415936,-4.37951131367e-05,19,0.68
G,True,0,10.0,0,85,2,1,1,500,0.001,L2,0.01,13.19,0.6,0.84,-0.000364840268773,0.00100160543309,294,0.68
G,True,0,10.0,0,85,2,1,1,500,0.001,L2,0.1,13.16,0.48,1.02,-2.39033360839e-05,0.000457782231129,25,0.63
G,True,0,10.0,0,85,2,1,1,500,0.001,L1,0.0001,13.57,0.7,0.69,-1.48777555111e-05,-4.034736138969999e-06,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.001,L1,0.001,13.06,0.69,0.69,3.61192974196e-07,2.2712090841399998e-07,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.001,L1,0.01,13.04,0.48,1.17,-0.000136373924319,0.000550360721443,57,0.7
G,True,0,10.0,0,85,2,1,1,500,0.001,L1,0.1,13.0,0.48,1.19,-0.00020879217258,0.00046456245825,77,0.68
G,True,0,10.0,0,85,2,1,1,500,0.01,L2,0.0001,13.98,0.7,0.69,-2.55994341625e-06,2.4627031841599997e-06,499,0.69
Q,True,0,10.0,0,10,2,1,1,20,0.0001,L1,0.001,91.65,0.69,0.69,-0.000414873383386,-0.00040527606509199987,19,0.69
G,True,0,10.0,0,85,2,1,1,500,0.01,L2,0.001,13.7,0.69,0.69,8.9921018509e-07,3.74081496335e-07,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.01,L2,0.01,13.1,0.7,0.69,-7.450194494660001e-08,-2.0262747713099999e-07,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.01,L2,0.1,13.08,0.71,0.69,-1.61735235171e-06,7.0006680026300014e-06,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.01,L1,0.0001,13.07,0.7,0.69,-5.34292113641e-06,7.88243152861e-07,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.01,L1,0.001,12.94,0.69,0.69,-3.70152068885e-07,-3.1151191271e-06,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.01,L1,0.01,13.11,0.7,0.69,2.59813745074e-07,-1.18013805395e-07,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.01,L1,0.1,13.01,0.71,0.69,-1.2391842507700001e-06,4.199510131419999e-06,499,0.69
Q,True,0,10.0,0,10,2,1,1,20,0.0001,L1,0.01,90.38,0.67,0.67,-0.000373883342092,-0.00039395744596300015,19,0.67
G,True,0,10.0,0,85,2,1,1,500,0.1,L2,0.0001,13.15,0.7,0.7,-2.07997170812e-05,-3.32442663105e-05,499,0.7
G,True,0,10.0,0,85,2,1,1,500,0.1,L2,0.001,13.67,0.69,0.69,6.9503713318e-07,4.765085726e-07,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.1,L2,0.01,13.61,0.7,0.69,-2.35765640344e-09,-1.1133377853e-07,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.1,L2,0.1,13.32,0.72,0.69,-1.3580101379e-06,6.73792028505e-06,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.1,L1,0.0001,12.9,0.69,0.69,-1.6777083577899999e-06,-1.4005789357200001e-06,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.1,L1,0.001,12.95,0.69,0.69,2.2727808557399997e-07,1.3961255843600001e-06,499,0.69
G,True,0,10.0,0,85,2,1,1,500,0.1,L1,0.01,13.0,0.7,0.68,8.72332901469e-08,-2.31574259546e-07,499,0.68
Q,True,0,10.0,0,10,2,1,1,20,0.0001,L1,0.1,91.13,0.68,0.75,-9.24302348092e-05,-0.000134190172659,19,0.75
G,True,0,10.0,0,85,2,1,1,500,0.1,L1,0.1,12.95,0.72,0.69,3.03666155888e-07,-2.85014473389e-06,499,0.69
G,True,0,10.0,0,85,2,1,1,500,1.0,L2,0.0001,13.19,0.69,0.69,-6.6136979842699996e-06,-7.6686706747e-06,499,0.69
G,True,0,10.0,0,85,2,1,1,500,1.0,L2,0.001,13.23,0.69,0.69,-3.17812094752e-07,-2.6720106882600003e-07,499,0.69
G,True,0,10.0,0,85,2,1,1,500,1.0,L2,0.01,13.32,0.7,0.69,-1.82011080985e-07,-8.90670215359e-09,499,0.69
G,True,0,10.0,0,85,2,1,1,500,1.0,L2,0.1,13.13,0.72,0.69,-1.17458446303e-06,8.4168336667e-07,499,0.69
G,True,0,10.0,0,85,2,1,1,500,1.0,L1,0.0001,13.1,0.69,0.69,1.03595426149e-06,-1.425072367e-06,499,0.69
G,True,0,10.0,0,85,2,1,1,500,1.0,L1,0.001,13.04,0.69,0.69,2.69244371132e-07,3.11734579261e-08,499,0.69
Q,True,0,10.0,0,10,2,1,1,20,0.001,L2,0.0001,93.13,0.69,0.69,-7.2444744182e-05,-3.33353190559e-05,19,0.69
G,True,0,10.0,0,85,2,1,1,500,1.0,L1,0.01,13.22,0.7,0.69,4.28621949711e-07,-3.11734580372e-08,499,0.69
G,True,0,10.0,0,85,2,1,1,500,1.0,L1,0.1,13.88,0.71,0.69,-1.21702227984e-06,5.8739701625e-06,499,0.69
G,True,0,10.0,0,85,2,2,2,500,0.0001,L2,0.0001,13.64,0.7,0.68,-1.37559825534e-05,-1.06880427531e-06,499,0.68
G,True,0,10.0,0,85,2,2,2,500,0.0001,L2,0.001,14.32,0.67,0.68,-7.75353059059e-05,-1.44822979291e-05,499,0.68
G,True,0,10.0,0,85,2,2,2,500,0.0001,L2,0.01,15.34,0.31,1.39,-0.000332895437935,0.000829334224004,35,0.67
G,True,0,10.0,0,85,2,2,2,500,0.0001,L2,0.1,13.79,0.32,1.77,-0.000281027938229,0.00155228902249,10,0.61
Q,True,0,10.0,0,10,2,1,1,20,0.001,L2,0.001,96.51,0.69,0.69,-0.000120599054125,-0.000127989753671,19,0.69
G,True,0,10.0,0,85,2,2,2,500,0.0001,L1,0.0001,13.81,0.7,0.71,-1.46669810209e-05,-2.59630371855e-05,499,0.71
G,True,0,10.0,0,85,2,2,2,500,0.0001,L1,0.001,13.77,0.69,0.69,-8.25132618187e-06,-4.39323090629e-06,499,0.69
G,True,0,10.0,0,85,2,2,2,500,0.0001,L1,0.01,14.11,0.38,1.17,-0.00032701308499400003,0.000755128033845,76,0.67
G,True,0,10.0,0,85,2,2,2,500,0.0001,L1,0.1,14.76,0.29,1.07,-0.00010778451019700001,3.25339568026e-05,21,0.64
G,True,0,10.0,0,85,2,2,2,500,0.001,L2,0.0001,14.06,0.69,0.69,-4.46917364139e-06,-9.67490536619e-06,499,0.69
G,True,0,10.0,0,85,2,2,2,500,0.001,L2,0.001,14.48,0.68,0.68,-5.36725215136e-05,-5.69360944114e-06,499,0.68
G,True,0,10.0,0,85,2,2,2,500,0.001,L2,0.01,14.35,0.42,1.15,-0.00030629305670200005,0.000622324649298,32,0.68
Q,True,0,10.0,0,10,2,1,1,20,0.001,L2,0.01,97.36,0.67,0.67,-0.00011259549698899999,-0.000100184672207,19,0.67
G,True,0,10.0,0,85,2,2,2,500,0.001,L2,0.1,14.68,0.39,1.02,-8.71512436638e-05,1.36317078601e-05,21,0.64
G,True,0,10.0,0,85,2,2,2,500,0.001,L1,0.0001,14.3,0.76,0.8,-0.00015645125545200002,-0.000192896904921,499,0.8
G,True,0,10.0,0,85,2,2,2,500,0.001,L1,0.001,13.78,0.68,0.69,-2.32780855829e-05,-9.89534624807e-06,499,0.69
G,True,0,10.0,0,85,2,2,2,500,0.001,L1,0.01,13.39,0.4,1.13,-0.0003999684074030002,0.0007420062346919997,83,0.68
G,True,0,10.0,0,85,2,2,2,500,0.001,L1,0.1,13.31,0.36,1.27,-0.000269468819993,0.000517528390114,62,0.67
G,True,0,10.0,0,85,2,2,2,500,0.01,L2,0.0001,13.56,0.7,0.7,-1.56190027112e-05,-1.53640614564e-07,499,0.7
G,True,0,10.0,0,85,2,2,2,500,0.01,L2,0.001,13.57,0.69,0.69,8.57715430902e-07,-5.80048986876e-06,499,0.69
Q,True,0,10.0,0,10,2,1,1,20,0.001,L2,0.1,94.99,0.69,0.77,-8.41628708992e-06,-4.91466356833e-07,19,0.77
G,True,0,10.0,0,85,2,2,2,500,0.01,L2,0.01,14.43,0.7,0.69,-7.403041368810001e-08,6.90269428283e-08,499,0.69
G,True,0,10.0,0,85,2,2,2,500,0.01,L2,0.1,14.04,0.72,0.69,-1.88376753518e-06,-1.05767089742e-06,499,0.69
G,True,0,10.0,0,85,2,2,2,500,0.01,L1,0.0001,14.46,0.72,0.73,-5.86127549215e-05,-8.32108661767e-05,499,0.73
G,True,0,10.0,0,85,2,2,2,500,0.01,L1,0.001,13.81,0.67,0.68,-1.52790286455e-05,3.50478735256e-06,76,0.66
G,True,0,10.0,0,85,2,2,2,500,0.01,L1,0.01,13.7,0.7,0.69,1.41930920661e-06,1.38053885557e-06,76,0.68
G,True,0,10.0,0,85,2,2,2,500,0.01,L1,0.1,13.4,0.72,0.69,-1.9728869503599997e-06,6.09663771989e-06,499,0.69
G,True,0,10.0,0,85,2,2,2,500,0.1,L2,0.0001,13.51,0.69,0.7,1.4787221501700004e-06,-9.18503674019e-06,499,0.7
Q,True,0,10.0,0,10,2,1,1,20,0.001,L1,0.0001,92.7,0.69,0.69,9.05240181259e-07,9.83429144452e-06,19,0.69
G,True,0,10.0,0,85,2,2,2,500,0.1,L2,0.001,13.69,0.69,0.69,2.7018743376e-07,1.16900467595e-06,499,0.69
